eye_ratio,face_aspect_ratio,eye_position,eye_size_ratio,asymmetry,eye_angle,upper_face_ratio,lower_face_ratio,face_width,face_height,image_path
0.33156158340242176,1.0,0.3783422459893048,0.2018716577540107,0.00267379679144385,0.008064341306767012,0.3783422459893048,0.6216577540106952,374,374,ffhq_images/00082.png
0.2532161994259794,1.0,0.3850574712643678,0.2629310344827586,0.040229885057471264,0.1595517209332598,0.3850574712643678,0.6149425287356322,348,348,ffhq_images/00083.png
0.3950426633209505,1.0,0.5942622950819673,0.23770491803278687,0.3360655737704918,1.0173289312078038,0.5942622950819673,0.4057377049180328,366,366,ffhq_images/00084.png
0.37428042745730167,1.0,0.40497076023391815,0.23976608187134502,0.0029239766081871343,0.007812341060101111,0.40497076023391815,0.5950292397660819,342,342,ffhq_images/00086.png
0.28665090242206365,1.0,0.39069767441860465,0.1686046511627907,0.018604651162790697,0.06494916896802275,0.39069767441860465,0.6093023255813953,430,430,ffhq_images/00087.png
0.4422139325771736,1.0,0.5755287009063444,0.15256797583081572,0.4380664652567976,1.433730152484709,0.5755287009063444,0.4244712990936556,331,331,ffhq_images/00088.png
0.2903097972741392,1.0,0.4644736842105263,0.19736842105263158,0.20789473684210527,0.7982179738703489,0.4644736842105263,0.5355263157894737,380,380,ffhq_images/00089.png
0.4032339968926231,1.0,0.5671875,0.221875,0.384375,1.2637505947761059,0.5671875,0.4328125,320,320,ffhq_images/00090.png
0.32866368939952256,1.0,0.37780898876404495,0.20926966292134833,0.0028089887640449437,0.008546800432611483,0.37780898876404495,0.6221910112359551,356,356,ffhq_images/00091.png
0.31746031746031744,1.0,0.3835978835978836,0.18386243386243387,0.0,0.0,0.3835978835978836,0.6164021164021164,378,378,ffhq_images/00093.png
0.43137917252402774,1.0,0.36724137931034484,0.21379310344827587,0.017241379310344827,0.039978687123290044,0.36724137931034484,0.6327586206896552,290,290,ffhq_images/00097.png
0.3484534418512171,1.0,0.3696883852691218,0.22521246458923513,0.0028328611898017,0.008129902179943912,0.3696883852691218,0.6303116147308782,353,353,ffhq_images/00098.png
0.4715639914113466,1.0,0.6261829652996845,0.2665615141955836,0.4384858044164038,1.194016640504597,0.6261829652996845,0.37381703470031546,317,317,ffhq_images/00099.png
0.3555067391080604,1.0,0.37763157894736843,0.16842105263157894,0.013157894736842105,0.037020115873930025,0.37763157894736843,0.6223684210526316,380,380,ffhq_images/00100.png
0.35195503081941343,1.0,0.41348973607038125,0.24633431085043989,0.005865102639296188,0.016665123713940747,0.41348973607038125,0.5865102639296188,341,341,ffhq_images/00103.png
0.3853211009174312,1.0,0.3761467889908257,0.25076452599388377,0.0,0.0,0.3761467889908257,0.6238532110091743,327,327,ffhq_images/00104.png
0.3757168343089431,1.0,0.3997175141242938,0.2062146892655367,0.002824858757062147,0.007518655312303883,0.3997175141242938,0.6002824858757062,354,354,ffhq_images/00108.png
0.33149318064740885,1.0,0.3937677053824363,0.22662889518413598,0.0056657223796034,0.01709235239771683,0.3937677053824363,0.6062322946175638,353,353,ffhq_images/00110.png
0.36969589346377413,1.0,0.37623762376237624,0.18646864686468648,0.006600660066006601,0.017855245139552514,0.37623762376237624,0.6237623762376238,303,303,ffhq_images/00111.png
0.35960927908004753,1.0,0.3967828418230563,0.23994638069705093,0.0160857908847185,0.0447462314546156,0.3967828418230563,0.6032171581769437,373,373,ffhq_images/00113.png
0.3657530670846634,1.0,0.3883495145631068,0.2087378640776699,0.006472491909385114,0.017697267257770367,0.3883495145631068,0.6116504854368932,309,309,ffhq_images/00114.png
0.4281150159744409,1.0,0.3929712460063898,0.16932907348242812,0.0,0.0,0.3929712460063898,0.6070287539936102,313,313,ffhq_images/00115.png
0.3672316384180791,1.0,0.3926553672316384,0.22175141242937854,0.0,0.0,0.3926553672316384,0.6073446327683616,354,354,ffhq_images/00116.png
0.39171789156789155,1.0,0.38676470588235295,0.19852941176470587,0.020588235294117647,0.05258306161094172,0.38676470588235295,0.6132352941176471,340,340,ffhq_images/00117.png
0.3531186438870114,1.0,0.3940677966101695,0.2344632768361582,0.002824858757062147,0.007999829339886634,0.3940677966101695,0.6059322033898306,354,354,ffhq_images/00119.png
0.3362649975130617,1.0,0.3940677966101695,0.20903954802259886,0.00847457627118644,0.025204745326941735,0.3940677966101695,0.6059322033898306,354,354,ffhq_images/00122.png
0.37615922010238423,1.0,0.37155963302752293,0.1819571865443425,0.0030581039755351682,0.008129902179943912,0.37155963302752293,0.6284403669724771,327,327,ffhq_images/00123.png
0.3257268168015546,1.0,0.39,0.1442857142857143,0.002857142857142857,0.008771704844442806,0.39,0.61,350,350,ffhq_images/00125.png
0.393404855069946,1.0,0.4099099099099099,0.1831831831831832,0.003003003003003003,0.007633439517493071,0.4099099099099099,0.5900900900900901,333,333,ffhq_images/00127.png
0.3368421052631579,1.0,0.3894736842105263,0.2013157894736842,0.0,0.0,0.3894736842105263,0.6105263157894737,380,380,ffhq_images/00128.png
0.38709533824537806,1.0,0.3839779005524862,0.19060773480662985,0.016574585635359115,0.042830932668727326,0.3839779005524862,0.6160220994475138,362,362,ffhq_images/00129.png
0.3212853056565284,1.0,0.40414507772020725,0.22279792746113988,0.0051813471502590676,0.016127633843636236,0.40414507772020725,0.5958549222797928,386,386,ffhq_images/00132.png
0.34180965570131594,1.0,0.38734177215189874,0.16835443037974684,0.005063291139240506,0.014813731111901344,0.38734177215189874,0.6126582278481013,395,395,ffhq_images/00134.png
0.4168090622517906,1.0,0.391304347826087,0.23136645962732919,0.055900621118012424,0.13452100291619443,0.391304347826087,0.6086956521739131,322,322,ffhq_images/00136.png
0.4155641166962296,1.0,0.5973053892215568,0.20359281437125748,0.36227544910179643,1.0587993311421877,0.5973053892215568,0.4026946107784431,334,334,ffhq_images/00137.png
0.35446685878962536,1.0,0.39481268011527376,0.22622478386167147,0.0,0.0,0.39481268011527376,0.6051873198847262,347,347,ffhq_images/00140.png
0.3839698617248828,1.0,0.38207547169811323,0.27358490566037735,0.015723270440251572,0.04096068353431557,0.38207547169811323,0.6179245283018868,318,318,ffhq_images/00141.png
0.3450982436697317,1.0,0.4052631578947368,0.225,0.015789473684210527,0.04576953979555021,0.4052631578947368,0.5947368421052631,380,380,ffhq_images/00143.png
0.3809137983790626,1.0,0.40261627906976744,0.17877906976744187,0.00872093023255814,0.02289676122138399,0.40261627906976744,0.5973837209302325,344,344,ffhq_images/00144.png
0.3290176715831187,1.0,0.39622641509433965,0.23180592991913745,0.01078167115902965,0.03277514440407577,0.39622641509433965,0.6037735849056604,371,371,ffhq_images/00145.png
0.42417645840399226,1.0,0.5905292479108635,0.25069637883008355,0.3955431754874652,1.2012651187484953,0.5905292479108635,0.40947075208913647,359,359,ffhq_images/00147.png
0.3898334713161311,1.0,0.3942598187311178,0.2175226586102719,0.00906344410876133,0.023251622810462915,0.3942598187311178,0.6057401812688822,331,331,ffhq_images/00149.png
0.2768947695014643,1.0,0.7379032258064516,0.1639784946236559,0.002688172043010753,0.0097084328341089,0.7379032258064516,0.2620967741935484,372,372,ffhq_images/00150.png
0.32951289398280803,1.0,0.3553008595988539,0.20916905444126074,0.0,0.0,0.3553008595988539,0.6446991404011462,349,349,ffhq_images/00151.png
0.4089723979057669,1.0,0.5861027190332326,0.26132930513595165,0.34441087613293053,1.0012342556595526,0.5861027190332326,0.41389728096676737,331,331,ffhq_images/00155.png
0.3490707685946833,1.0,0.41352201257861637,0.23427672955974843,0.0031446540880503146,0.009008765290416915,0.41352201257861637,0.5864779874213837,318,318,ffhq_images/00156.png
0.3642280368398721,1.0,0.4,0.208955223880597,0.005970149253731343,0.016391974308005267,0.4,0.6,335,335,ffhq_images/00157.png
0.33777642805013874,1.0,0.3683510638297872,0.2579787234042553,0.0026595744680851063,0.007873853024100543,0.3683510638297872,0.6316489361702128,376,376,ffhq_images/00158.png
0.44115756894604696,1.0,0.5522598870056498,0.2556497175141243,0.4096045197740113,1.1902899496825317,0.5522598870056498,0.4477401129943503,354,354,ffhq_images/00159.png
0.4104191119846285,1.0,0.5785340314136126,0.22251308900523561,0.3769633507853403,1.164229500200355,0.5785340314136126,0.4214659685863874,382,382,ffhq_images/00160.png
0.4183134189228666,1.0,0.3937908496732026,0.2369281045751634,0.0032679738562091504,0.007812341060101111,0.3937908496732026,0.6062091503267973,306,306,ffhq_images/00161.png
0.2688991474327085,1.0,0.7507552870090635,0.1404833836858006,0.0030211480362537764,0.011235482257962729,0.7507552870090635,0.24924471299093656,331,331,ffhq_images/00162.png
0.44484095141643026,1.0,0.3741379310344828,0.2706896551724138,0.0034482758620689655,0.007751782712206873,0.3741379310344828,0.6258620689655172,290,290,ffhq_images/00163.png
0.37799571633371915,1.0,0.3274336283185841,0.2551622418879056,0.017699115044247787,0.046840712915969654,0.3274336283185841,0.672566371681416,339,339,ffhq_images/00164.png
0.37677053824362605,1.0,0.37110481586402266,0.19830028328611898,0.0,0.0,0.37110481586402266,0.6288951841359773,353,353,ffhq_images/00166.png
0.41358024691358025,1.0,0.3888888888888889,0.2330246913580247,0.0,0.0,0.3888888888888889,0.6111111111111112,324,324,ffhq_images/00167.png
0.2162775376479997,1.0,0.4734042553191489,0.1768617021276596,0.15425531914893617,0.7940935964092268,0.4734042553191489,0.526595744680851,376,376,ffhq_images/00168.png
0.49644657773217243,1.0,0.5552486187845304,0.08977900552486189,0.04419889502762431,0.08914855333884607,0.5552486187845304,0.4447513812154696,362,362,ffhq_images/00169.png
0.2955599714143838,1.0,0.39185750636132316,0.20737913486005088,0.015267175572519083,0.05167808448243,0.39185750636132316,0.6081424936386769,393,393,ffhq_images/00170.png
0.38081753861758405,1.0,0.38235294117647056,0.21362229102167182,0.0030959752321981426,0.008129902179943912,0.38235294117647056,0.6176470588235294,323,323,ffhq_images/00171.png
0.31730679955060087,1.0,0.39381720430107525,0.20295698924731181,0.008064516129032258,0.0254182532590757,0.39381720430107525,0.6061827956989247,372,372,ffhq_images/00172.png
0.3814286698355472,1.0,0.3843843843843844,0.22372372372372373,0.006006006006006006,0.015746729849868822,0.3843843843843844,0.6156156156156156,333,333,ffhq_images/00174.png
0.3831400143305759,1.0,0.37746478873239436,0.19436619718309858,0.005633802816901409,0.014704822377851432,0.37746478873239436,0.6225352112676056,355,355,ffhq_images/00175.png
0.38037664787663866,1.0,0.3860182370820669,0.22948328267477203,0.0182370820668693,0.0479631868770767,0.3860182370820669,0.6139817629179332,329,329,ffhq_images/00176.png
0.40765009704176697,1.0,0.5618131868131868,0.21428571428571427,0.37637362637362637,1.1765236103664773,0.5618131868131868,0.4381868131868132,364,364,ffhq_images/00177.png
0.373052520208343,1.0,0.3898305084745763,0.24717514124293785,0.011299435028248588,0.0302937599187751,0.3898305084745763,0.6101694915254238,354,354,ffhq_images/00178.png
0.30680132138946187,1.0,0.4033816425120773,0.19082125603864733,0.004830917874396135,0.015746729849868822,0.4033816425120773,0.5966183574879227,414,414,ffhq_images/00179.png
0.3378016085790885,1.0,0.3941018766756032,0.19302949061662197,0.0,0.0,0.3941018766756032,0.6058981233243967,373,373,ffhq_images/00181.png
0.3873166305951771,1.0,0.38095238095238093,0.24404761904761904,0.017857142857142856,0.0461211160145112,0.38095238095238093,0.6190476190476191,336,336,ffhq_images/00182.png
0.27668399214444345,1.0,0.4009009009009009,0.23573573573573572,0.015015015015015015,0.054294411908306,0.4009009009009009,0.5990990990990991,333,333,ffhq_images/00183.png
0.2928269332681374,1.0,0.3958333333333333,0.19921875,0.026041666666666668,0.08904958263449779,0.3958333333333333,0.6041666666666666,384,384,ffhq_images/00184.png
0.3620634825523335,1.0,0.3897058823529412,0.21176470588235294,0.014705882352941176,0.04062803768137312,0.3897058823529412,0.6102941176470589,340,340,ffhq_images/00188.png
0.0388016830983099,1.0,0.37533875338753386,0.23848238482384823,0.008130081300813009,0.21109333322274654,0.37533875338753386,0.6246612466124661,369,369,ffhq_images/00189.png
0.2736358407641339,1.0,0.3984375,0.17708333333333334,0.010416666666666666,0.038076825589803395,0.3984375,0.6015625,384,384,ffhq_images/00192.png
0.31555106374792985,1.0,0.37047353760445684,0.20473537604456823,0.022284122562674095,0.0706785340506056,0.37047353760445684,0.6295264623955432,359,359,ffhq_images/00193.png
0.2419710288374547,1.0,0.39544235924932974,0.33646112600536193,0.040214477211796246,0.16697016902492895,0.39544235924932974,0.6045576407506702,373,373,ffhq_images/00195.png
0.33270126847035375,1.0,0.40796703296703296,0.2087912087912088,0.013736263736263736,0.04129881836960612,0.40796703296703296,0.592032967032967,364,364,ffhq_images/00196.png
0.4056603773584906,1.0,0.36163522012578614,0.25943396226415094,0.0,0.0,0.36163522012578614,0.6383647798742138,318,318,ffhq_images/00197.png
0.3315328757929883,1.0,0.3953804347826087,0.20923913043478262,0.002717391304347826,0.008196537749912585,0.3953804347826087,0.6046195652173914,368,368,ffhq_images/00200.png
0.45205480058497455,1.0,0.6,0.28378378378378377,0.40540540540540543,1.1124962604032411,0.6,0.4,370,370,ffhq_images/00201.png
0.05156178208791449,1.0,0.44579945799457993,0.08807588075880758,0.0027100271002710027,0.05258306161094172,0.44579945799457993,0.55420054200542,369,369,ffhq_images/00203.png
0.36953841745522026,1.0,0.39305555555555555,0.18888888888888888,0.008333333333333333,0.022552566650304355,0.39305555555555555,0.6069444444444444,360,360,ffhq_images/00204.png
0.3360542877845684,1.0,0.4132791327913279,0.21680216802168023,0.0027100271002710027,0.008064341306767012,0.4132791327913279,0.5867208672086721,369,369,ffhq_images/00206.png
0.3695131032008269,1.0,0.4002932551319648,0.2404692082111437,0.002932551319648094,0.007936341307466063,0.4002932551319648,0.5997067448680352,341,341,ffhq_images/00207.png
0.3855072463768116,1.0,0.3710144927536232,0.22608695652173913,0.0,0.0,0.3710144927536232,0.6289855072463768,345,345,ffhq_images/00209.png
0.09427825614854626,1.0,0.37532133676092544,0.3149100257069409,0.04113110539845758,0.4514530915525543,0.37532133676092544,0.6246786632390745,389,389,ffhq_images/00210.png
0.5358590411897142,1.0,0.3028720626631854,0.1814621409921671,0.20887728459530025,0.4004132493691607,0.3028720626631854,0.6971279373368147,383,383,ffhq_images/00211.png
0.32983012761547864,1.0,0.34574468085106386,0.17287234042553193,0.005319148936170213,0.016127633843636236,0.34574468085106386,0.6542553191489362,376,376,ffhq_images/00212.png
0.35695175125065715,1.0,0.3980169971671388,0.2096317280453258,0.0028328611898017,0.007936341307466063,0.3980169971671388,0.6019830028328612,353,353,ffhq_images/00213.png
0.3457377935376428,1.0,0.39863013698630134,0.2,0.019178082191780823,0.05549850524571683,0.39863013698630134,0.6013698630136987,365,365,ffhq_images/00214.png
0.33629021513969903,1.0,0.39381720430107525,0.18548387096774194,0.013440860215053764,0.039978687123290044,0.39381720430107525,0.6061827956989247,372,372,ffhq_images/00215.png
0.32176049734428946,1.0,0.42091152815013405,0.22788203753351208,0.005361930294906166,0.016665123713940747,0.42091152815013405,0.579088471849866,373,373,ffhq_images/00217.png
0.3614422381110347,1.0,0.4103641456582633,0.2030812324929972,0.008403361344537815,0.023251622810462915,0.4103641456582633,0.5896358543417367,357,357,ffhq_images/00218.png
0.242758402696812,1.0,0.7638522427440633,0.158311345646438,0.002638522427440633,0.01086913717727018,0.7638522427440633,0.23614775725593667,379,379,ffhq_images/00219.png
0.37620959960673495,1.0,0.4178272980501393,0.17548746518105848,0.011142061281337047,0.029620963429126106,0.4178272980501393,0.5821727019498607,359,359,ffhq_images/00220.png
0.4390259265377566,1.0,0.5784313725490197,0.20868347338935575,0.42296918767507,1.2995079464151102,0.5784313725490197,0.4215686274509804,357,357,ffhq_images/00221.png
0.13884869536952962,1.0,0.3959537572254335,0.2543352601156069,0.005780346820809248,0.04164257909858842,0.3959537572254335,0.6040462427745664,346,346,ffhq_images/00222.png
0.011768778828946263,1.0,0.4,0.2644736842105263,0.010526315789473684,2.0344439357957027,0.4,0.6,380,380,ffhq_images/00224.png
0.32362977940277377,1.0,0.3935309973045822,0.19946091644204852,0.01078167115902965,0.033320995878247196,0.3935309973045822,0.6064690026954178,371,371,ffhq_images/00225.png
0.36786098863920136,1.0,0.3735632183908046,0.21120689655172414,0.005747126436781609,0.015623728620476831,0.3735632183908046,0.6264367816091954,348,348,ffhq_images/00226.png
0.3913472869623762,1.0,0.3536231884057971,0.18840579710144928,0.005797101449275362,0.014813731111901344,0.3536231884057971,0.6463768115942029,345,345,ffhq_images/00227.png
0.20688155372800096,1.0,0.4658119658119658,0.1581196581196581,0.1908831908831909,1.1749458854574806,0.4658119658119658,0.5341880341880342,351,351,ffhq_images/00228.png
0.38817183293440616,1.0,0.3963815789473684,0.19901315789473684,0.003289473684210526,0.008474373402970617,0.3963815789473684,0.6036184210526315,304,304,ffhq_images/00229.png
0.36724250309873463,1.0,0.3997175141242938,0.20056497175141244,0.002824858757062147,0.0076921559756488326,0.3997175141242938,0.6002824858757062,354,354,ffhq_images/00230.png
0.4018873198958051,1.0,0.401840490797546,0.24233128834355827,0.006134969325153374,0.015265989546779865,0.401840490797546,0.598159509202454,326,326,ffhq_images/00231.png
0.34598817309849206,1.0,0.3864864864864865,0.21486486486486486,0.005405405405405406,0.015623728620476831,0.3864864864864865,0.6135135135135135,370,370,ffhq_images/00233.png
0.38268156424581007,1.0,0.36312849162011174,0.12849162011173185,0.0,0.0,0.36312849162011174,0.6368715083798883,358,358,ffhq_images/00234.png
0.3334719879276412,1.0,0.3701923076923077,0.1778846153846154,0.009615384615384616,0.028838156871118882,0.3701923076923077,0.6298076923076923,312,312,ffhq_images/00235.png
0.4098491801180395,1.0,0.34262295081967215,0.21639344262295082,0.003278688524590164,0.007999829339886634,0.34262295081967215,0.6573770491803279,305,305,ffhq_images/00236.png
0.3900207337125761,1.0,0.36706948640483383,0.23564954682779457,0.015105740181268883,0.038740297663479355,0.36706948640483383,0.6329305135951662,331,331,ffhq_images/00237.png
0.31500437141580045,1.0,0.4251968503937008,0.2047244094488189,0.005249343832020997,0.016665123713940747,0.4251968503937008,0.5748031496062992,381,381,ffhq_images/00238.png
0.32647088798883783,1.0,0.7110778443113772,0.10778443113772455,0.008982035928143712,0.027515989285454418,0.7110778443113772,0.28892215568862273,334,334,ffhq_images/00239.png
0.3324829168456299,1.0,0.38873994638069703,0.19973190348525469,0.005361930294906166,0.016127633843636236,0.38873994638069703,0.6112600536193029,373,373,ffhq_images/00240.png
0.3607157330600576,1.0,0.3885630498533724,0.20087976539589442,0.002932551319648094,0.008129902179943912,0.3885630498533724,0.6114369501466276,341,341,ffhq_images/00242.png
0.3316062176165803,1.0,0.4067357512953368,0.20984455958549222,0.0,0.0,0.4067357512953368,0.5932642487046632,386,386,ffhq_images/00243.png
0.3926249958351367,1.0,0.3532423208191126,0.24573378839590443,0.010238907849829351,0.026081041290752262,0.3532423208191126,0.6467576791808873,293,293,ffhq_images/00244.png
