eye_ratio,face_aspect_ratio,eye_position,eye_size_ratio,asymmetry,eye_angle,upper_face_ratio,lower_face_ratio,face_width,face_height,image_path,label
0.3743269114383203,1.0,0.3975409836065574,0.1830601092896175,0.0027322404371584,0.0072991404436972,0.3975409836065574,0.6024590163934426,366,366,ffhq_images/01267.png,normal
0.3557422969187675,1.0,0.3865546218487395,0.2058823529411764,0.0,0.0,0.3865546218487395,0.6134453781512605,357,357,ffhq_images/04139.png,normal
0.3636363636363636,1.0,0.3977272727272727,0.1875,0.0,0.0,0.3977272727272727,0.6022727272727273,352,352,ffhq_images/02408.png,normal
0.3582693261246202,1.0,0.3825214899713467,0.2492836676217765,0.0085959885386819,0.0239953935918698,0.3825214899713467,0.6174785100286533,349,349,ffhq_images/04767.png,normal
0.3731388144995631,1.0,0.3853211009174312,0.2217125382262997,0.0061162079510703,0.0163919743080052,0.3853211009174312,0.6146788990825688,327,327,ffhq_images/01555.png,normal
0.3595673883263596,1.0,0.3867069486404834,0.2583081570996979,0.0060422960725075,0.0168051405150419,0.3867069486404834,0.6132930513595166,331,331,ffhq_images/08004.png,normal
0.3512280021473997,1.0,0.4007633587786259,0.1997455470737913,0.0076335877862595,0.0217357068417926,0.4007633587786259,0.5992366412213741,393,393,ffhq_images/07713.png,normal
0.3997997781918674,1.0,0.3935860058309038,0.1865889212827988,0.0174927113702623,0.0437676517952543,0.3935860058309038,0.6064139941690962,343,343,ffhq_images/07930.png,normal
0.3750112671824557,1.0,0.4113372093023256,0.2252906976744186,0.002906976744186,0.0077517827122068,0.4113372093023256,0.5886627906976745,344,344,ffhq_images/01742.png,normal
0.3960681708469731,1.0,0.3782991202346041,0.1862170087976539,0.0117302052785923,0.0296209634291261,0.3782991202346041,0.6217008797653959,341,341,ffhq_images/11868.png,normal
0.3570418164642984,1.0,0.3964577656675749,0.2465940054495912,0.0081743869209809,0.0228967612213839,0.3964577656675749,0.603542234332425,367,367,ffhq_images/05911.png,normal
0.3371310002295495,1.0,0.3806366047745358,0.1883289124668435,0.013262599469496,0.0393497563886053,0.3806366047745358,0.6193633952254642,377,377,ffhq_images/07977.png,normal
0.3504976031732749,1.0,0.3840970350404312,0.1738544474393531,0.0080862533692722,0.0230728278901439,0.3840970350404312,0.6159029649595688,371,371,ffhq_images/03955.png,normal
0.3831413644514548,1.0,0.3845029239766082,0.2119883040935672,0.0087719298245614,0.0228967612213839,0.3845029239766082,0.6154970760233918,342,342,ffhq_images/06330.png,normal
0.3536019508022021,1.0,0.3770718232044199,0.1933701657458563,0.0027624309392265,0.0078123410601011,0.3770718232044199,0.6229281767955801,362,362,ffhq_images/06927.png,normal
0.3427081412691564,1.0,0.3778089887640449,0.2022471910112359,0.0028089887640449,0.0081965377499125,0.3778089887640449,0.6221910112359551,356,356,ffhq_images/05068.png,normal
0.3494318181818182,1.0,0.3863636363636363,0.2144886363636363,0.0,0.0,0.3863636363636363,0.6136363636363636,352,352,ffhq_images/03951.png,normal
0.3398876404494382,1.0,0.3876404494382022,0.2120786516853932,0.0,0.0,0.3876404494382022,0.6123595505617978,356,356,ffhq_images/02013.png,normal
0.3391918687457752,1.0,0.3892617449664429,0.2013422818791946,0.0134228187919463,0.0395832739370967,0.3892617449664429,0.610738255033557,298,298,ffhq_images/06944.png,normal
0.3599309619241957,1.0,0.3964577656675749,0.167574931880109,0.0136239782016348,0.0378606872646388,0.3964577656675749,0.603542234332425,367,367,ffhq_images/06485.png,normal
0.3969230769230769,1.0,0.3846153846153846,0.2476923076923076,0.0,0.0,0.3846153846153846,0.6153846153846154,325,325,ffhq_images/01088.png,normal
0.3594696198523401,1.0,0.4013513513513513,0.1932432432432432,0.0027027027027027,0.0075186553123038,0.4013513513513513,0.5986486486486486,370,370,ffhq_images/08713.png,normal
0.3676941146356795,1.0,0.3852941176470588,0.2014705882352941,0.0058823529411764,0.0159986348763435,0.3852941176470588,0.6147058823529412,340,340,ffhq_images/03905.png,normal
0.3913150830518836,1.0,0.3898550724637681,0.2115942028985507,0.0028985507246376,0.007407271931165,0.3898550724637681,0.6101449275362318,345,345,ffhq_images/02406.png,normal
0.3491620111731843,1.0,0.38268156424581,0.2262569832402234,0.0,0.0,0.38268156424581,0.61731843575419,358,358,ffhq_images/07513.png,normal
0.3324893599397069,1.0,0.3853868194842407,0.2106017191977077,0.0085959885386819,0.0258563053592597,0.3853868194842407,0.6146131805157593,349,349,ffhq_images/11359.png,normal
0.3628683912767205,1.0,0.39,0.2114285714285714,0.0028571428571428,0.0078738530241005,0.39,0.61,350,350,ffhq_images/03594.png,normal
0.3592893419356773,1.0,0.3780160857908847,0.242627345844504,0.0053619302949061,0.0149242649900849,0.3780160857908847,0.6219839142091153,373,373,ffhq_images/04931.png,normal
0.3771536794984024,1.0,0.3957142857142857,0.21,0.0028571428571428,0.0075756126511954,0.3957142857142857,0.6042857142857143,350,350,ffhq_images/07284.png,normal
0.3982148483394188,1.0,0.3877245508982035,0.2320359281437125,0.0029940119760479,0.0075186553123038,0.3877245508982035,0.6122754491017964,334,334,ffhq_images/11362.png,normal
0.3944954128440367,1.0,0.4128440366972477,0.2354740061162079,0.0,0.0,0.4128440366972477,0.5871559633027523,327,327,ffhq_images/01864.png,normal
0.3868300964266471,1.0,0.3968481375358166,0.2091690544412607,0.0028653295128939,0.007407271931165,0.3968481375358166,0.6031518624641834,349,349,ffhq_images/04774.png,normal
0.3381843867286108,1.0,0.3780160857908847,0.2064343163538874,0.0160857908847185,0.0475831032769833,0.3780160857908847,0.6219839142091153,373,373,ffhq_images/03295.png,normal
0.3543956043956044,1.0,0.3791208791208791,0.2348901098901099,0.0,0.0,0.3791208791208791,0.6208791208791209,364,364,ffhq_images/01970.png,normal
0.3413108543503005,1.0,0.4047619047619047,0.1798941798941798,0.0052910052910052,0.0155026339250164,0.4047619047619047,0.5952380952380952,378,378,ffhq_images/02116.png,normal
0.3343668009103315,1.0,0.4073107049608355,0.1684073107049608,0.010443864229765,0.0312398334302682,0.4073107049608355,0.5926892950391645,383,383,ffhq_images/04633.png,normal
0.3640584846517295,1.0,0.3888888888888889,0.2402777777777777,0.0111111111111111,0.0305248669172027,0.3888888888888889,0.6111111111111112,360,360,ffhq_images/04720.png,normal
0.3601813602130154,1.0,0.3971428571428571,0.1871428571428571,0.0114285714285714,0.0317353735284579,0.3971428571428571,0.6028571428571429,350,350,ffhq_images/11250.png,normal
0.3837649728071918,1.0,0.3837209302325581,0.1744186046511628,0.005813953488372,0.0151503558747698,0.3837209302325581,0.6162790697674418,344,344,ffhq_images/06381.png,normal
0.378698224852071,1.0,0.3994082840236686,0.2159763313609467,0.0,0.0,0.3994082840236686,0.6005917159763313,338,338,ffhq_images/11921.png,normal
0.3569586287146921,1.0,0.391008174386921,0.2016348773841962,0.0027247956403269,0.007633439517493,0.391008174386921,0.6089918256130791,367,367,ffhq_images/04721.png,normal
0.3554679862414308,1.0,0.3815426997245179,0.2148760330578512,0.0082644628099173,0.0232516228104629,0.3815426997245179,0.6184573002754821,363,363,ffhq_images/08441.png,normal
0.3913150830518836,1.0,0.4101449275362319,0.1710144927536231,0.0028985507246376,0.007407271931165,0.4101449275362319,0.5898550724637681,345,345,ffhq_images/03231.png,normal
0.3597883597883597,1.0,0.3915343915343915,0.1851851851851851,0.0,0.0,0.3915343915343915,0.6084656084656085,378,378,ffhq_images/01097.png,normal
0.3504306269374936,1.0,0.3850267379679144,0.25,0.0106951871657754,0.0305248669172027,0.3850267379679144,0.6149732620320856,374,374,ffhq_images/06730.png,normal
0.3669574698551597,1.0,0.4019607843137255,0.1540616246498599,0.0028011204481792,0.007633439517493,0.4019607843137255,0.5980392156862745,357,357,ffhq_images/00499.png,normal
0.3358115467182637,1.0,0.3987654320987654,0.1506172839506173,0.0024691358024691,0.0073528086666908,0.3987654320987654,0.6012345679012345,405,405,ffhq_images/11194.png,normal
0.3830520957260001,1.0,0.3815789473684211,0.2061403508771929,0.0029239766081871,0.007633439517493,0.3815789473684211,0.618421052631579,342,342,ffhq_images/07571.png,normal
0.3804143741338353,1.0,0.4077809798270893,0.1801152737752161,0.0028818443804034,0.0075756126511954,0.4077809798270893,0.5922190201729106,347,347,ffhq_images/02123.png,normal
0.3768227423100059,1.0,0.4072463768115942,0.217391304347826,0.0028985507246376,0.0076921559756488,0.4072463768115942,0.5927536231884057,345,345,ffhq_images/02047.png,normal
0.3446523941250596,1.0,0.3961748633879781,0.2363387978142076,0.0163934426229508,0.0475831032769833,0.3961748633879781,0.6038251366120219,366,366,ffhq_images/05155.png,normal
0.362490000773513,1.0,0.4073569482288828,0.2057220708446866,0.0081743869209809,0.0225525666503043,0.4073569482288828,0.5926430517711172,367,367,ffhq_images/08438.png,normal
0.3476861250729545,1.0,0.4077540106951872,0.1898395721925133,0.0080213903743315,0.0230728278901439,0.4077540106951872,0.5922459893048129,374,374,ffhq_images/00688.png,normal
0.352641398135089,1.0,0.3828947368421053,0.181578947368421,0.0026315789473684,0.0074625480352489,0.3828947368421053,0.6171052631578947,380,380,ffhq_images/07398.png,normal
0.3576885397320686,1.0,0.3844086021505376,0.1706989247311827,0.010752688172043,0.0300661250490442,0.3844086021505376,0.6155913978494624,372,372,ffhq_images/01879.png,normal
0.3656614621175647,1.0,0.39196675900277,0.1842105263157894,0.002770083102493,0.0075756126511954,0.39196675900277,0.6080332409972299,361,361,ffhq_images/01849.png,normal
0.3708342963228157,1.0,0.3785046728971962,0.2414330218068535,0.0093457943925233,0.0252047453269417,0.3785046728971962,0.6214953271028038,321,321,ffhq_images/11428.png,normal
0.3887611055433067,1.0,0.388704318936877,0.2225913621262458,0.0066445182724252,0.0170923523977168,0.388704318936877,0.6112956810631229,301,301,ffhq_images/01917.png,normal
0.3772261144627895,1.0,0.3944636678200692,0.2024221453287197,0.0069204152249134,0.0183465651131202,0.3944636678200692,0.6055363321799307,289,289,ffhq_images/01405.png,normal
0.3543336411510445,1.0,0.3764044943820224,0.2078651685393258,0.0168539325842696,0.0475831032769833,0.3764044943820224,0.6235955056179775,356,356,ffhq_images/05611.png,normal
0.3664772727272727,1.0,0.3948863636363636,0.203125,0.0,0.0,0.3948863636363636,0.6051136363636364,352,352,ffhq_images/08897.png,normal
0.3554856715019099,1.0,0.3782234957020057,0.2679083094555874,0.0114613180515759,0.0322468824352539,0.3782234957020057,0.6217765042979942,349,349,ffhq_images/01219.png,normal
0.3579234972677595,1.0,0.3879781420765027,0.2322404371584699,0.0,0.0,0.3879781420765027,0.6120218579234973,366,366,ffhq_images/11153.png,normal
0.3430218498492082,1.0,0.3965968586387434,0.1910994764397905,0.0078534031413612,0.0228967612213839,0.3965968586387434,0.6034031413612565,382,382,ffhq_images/06753.png,normal
0.3693181818181818,1.0,0.3948863636363636,0.1903409090909091,0.0,0.0,0.3948863636363636,0.6051136363636364,352,352,ffhq_images/02985.png,normal
0.3848506933657167,1.0,0.3892128279883382,0.2230320699708455,0.0029154518950437,0.0075756126511954,0.3892128279883382,0.6107871720116618,343,343,ffhq_images/08581.png,normal
0.4025032368845614,1.0,0.4009009009009009,0.1906906906906907,0.009009009009009,0.0223843203392902,0.4009009009009009,0.5990990990990991,333,333,ffhq_images/01509.png,normal
0.3808049535603715,1.0,0.3869969040247678,0.239938080495356,0.0,0.0,0.3869969040247678,0.6130030959752322,323,323,ffhq_images/07433.png,normal
0.3399731128361823,1.0,0.3776315789473684,0.2868421052631579,0.0184210526315789,0.0542103994746634,0.3776315789473684,0.6223684210526316,380,380,ffhq_images/07688.png,normal
0.3722566665977203,1.0,0.3934659090909091,0.2073863636363636,0.0085227272727272,0.0228967612213839,0.3934659090909091,0.6065340909090909,352,352,ffhq_images/03347.png,normal
0.3705999064455352,1.0,0.375,0.2573529411764705,0.0029411764705882,0.007936341307466,0.375,0.625,340,340,ffhq_images/03961.png,normal
0.393339948001261,1.0,0.3841463414634146,0.2088414634146341,0.0060975609756097,0.0155026339250164,0.3841463414634146,0.6158536585365854,328,328,ffhq_images/11008.png,normal
0.3790199594663325,1.0,0.380466472303207,0.2084548104956268,0.0029154518950437,0.0076921559756488,0.380466472303207,0.619533527696793,343,343,ffhq_images/07443.png,normal
0.3532934131736527,1.0,0.3892215568862275,0.2215568862275449,0.0,0.0,0.3892215568862275,0.6107784431137725,334,334,ffhq_images/06615.png,normal
0.3465178902144197,1.0,0.3996960486322188,0.2264437689969604,0.0030395136778115,0.0087717048444428,0.3996960486322188,0.6003039513677811,329,329,ffhq_images/06104.png,normal
0.3877989409445223,1.0,0.3790087463556851,0.217201166180758,0.0058309037900874,0.0150364606588613,0.3790087463556851,0.6209912536443148,343,343,ffhq_images/08048.png,normal
0.3696958934637741,1.0,0.3762376237623762,0.1864686468646864,0.0066006600660066,0.0178552451395525,0.3762376237623762,0.6237623762376238,303,303,ffhq_images/00111.png,normal
0.401840490797546,1.0,0.3957055214723926,0.2024539877300613,0.0,0.0,0.3957055214723926,0.6042944785276073,326,326,ffhq_images/03681.png,normal
0.3672425030987346,1.0,0.3997175141242938,0.2005649717514124,0.0028248587570621,0.0076921559756488,0.3997175141242938,0.6002824858757062,354,354,ffhq_images/00230.png,normal
0.3368146214099217,1.0,0.4073107049608355,0.2088772845953002,0.0,0.0,0.4073107049608355,0.5926892950391645,383,383,ffhq_images/02287.png,normal
0.3490744377179693,1.0,0.3905817174515235,0.2077562326869806,0.0055401662049861,0.01587168299179,0.3905817174515235,0.6094182825484764,361,361,ffhq_images/06399.png,normal
0.3843877030421239,1.0,0.3953125,0.2765625,0.003125,0.0081299021799439,0.3953125,0.6046875,320,320,ffhq_images/01461.png,normal
0.3574069184411452,1.0,0.3969780219780219,0.1909340659340659,0.0137362637362637,0.0384425900211879,0.3969780219780219,0.603021978021978,364,364,ffhq_images/05912.png,normal
0.3764149755374545,1.0,0.3834269662921348,0.199438202247191,0.0028089887640449,0.0074625480352489,0.3834269662921348,0.6165730337078652,356,356,ffhq_images/04625.png,normal
0.3349210654242279,1.0,0.3822674418604651,0.2296511627906976,0.0203488372093023,0.0607945558747889,0.3822674418604651,0.6177325581395349,344,344,ffhq_images/08058.png,normal
0.3763756934660719,1.0,0.380466472303207,0.227405247813411,0.0145772594752186,0.0387402976634793,0.380466472303207,0.619533527696793,343,343,ffhq_images/04776.png,normal
0.3779370178519298,1.0,0.390625,0.21875,0.0085227272727272,0.0225525666503043,0.390625,0.609375,352,352,ffhq_images/08874.png,normal
0.3560767577916963,1.0,0.3823529411764705,0.2411764705882353,0.0117647058823529,0.0330458170189299,0.3823529411764705,0.6176470588235294,340,340,ffhq_images/01098.png,normal
0.3837637243317233,1.0,0.3823529411764705,0.2156862745098039,0.0028011204481792,0.0072991404436972,0.3823529411764705,0.6176470588235294,357,357,ffhq_images/11012.png,normal
0.3661609960164143,1.0,0.4098360655737705,0.2254098360655737,0.0054644808743169,0.0149242649900849,0.4098360655737705,0.5901639344262295,366,366,ffhq_images/02481.png,normal
0.355477253427076,1.0,0.4084880636604774,0.1684350132625994,0.0053050397877984,0.0149242649900849,0.4084880636604774,0.5915119363395226,377,377,ffhq_images/07828.png,normal
0.3764820770305799,1.0,0.4044117647058823,0.2323529411764706,0.0029411764705882,0.0078123410601011,0.4044117647058823,0.5955882352941176,340,340,ffhq_images/08144.png,normal
0.363905325443787,1.0,0.3757396449704142,0.2144970414201183,0.0,0.0,0.3757396449704142,0.6242603550295858,338,338,ffhq_images/07481.png,normal
0.3437132867841194,1.0,0.3950953678474114,0.1989100817438692,0.0163487738419618,0.0475831032769833,0.3950953678474114,0.6049046321525886,367,367,ffhq_images/04235.png,normal
0.3780230567120155,1.0,0.4017857142857143,0.212797619047619,0.0059523809523809,0.0157467298498688,0.4017857142857143,0.5982142857142857,336,336,ffhq_images/11036.png,normal
0.3581373170714932,1.0,0.4008264462809917,0.1928374655647383,0.0027548209366391,0.0076921559756488,0.4008264462809917,0.5991735537190083,363,363,ffhq_images/01142.png,normal
0.3389267848899275,1.0,0.3902439024390244,0.2168021680216802,0.010840108401084,0.0319890840393151,0.3902439024390244,0.6097560975609756,369,369,ffhq_images/08233.png,normal
0.3559322033898305,1.0,0.3983050847457627,0.2231638418079096,0.0,0.0,0.3983050847457627,0.6016949152542372,354,354,ffhq_images/04596.png,normal
0.3757168343089431,1.0,0.3940677966101695,0.193502824858757,0.0028248587570621,0.0075186553123038,0.3940677966101695,0.6059322033898306,354,354,ffhq_images/06462.png,normal
0.3948750561208969,1.0,0.3948220064724919,0.2508090614886731,0.0064724919093851,0.0163919743080052,0.3948220064724919,0.6051779935275081,309,309,ffhq_images/01842.png,normal
0.3428815421221021,1.0,0.3923512747875354,0.2407932011331444,0.0084985835694051,0.0247883100372996,0.3923512747875354,0.6076487252124646,353,353,ffhq_images/07112.png,normal
0.3716327107793572,1.0,0.4078947368421052,0.2280701754385964,0.0146198830409356,0.0393497563886053,0.4078947368421052,0.5921052631578947,342,342,ffhq_images/05145.png,normal
0.3754821254860826,1.0,0.3845108695652174,0.1956521739130435,0.0190217391304347,0.050681200077455,0.3845108695652174,0.6154891304347826,368,368,ffhq_images/04392.png,normal
0.3571428571428571,1.0,0.4077380952380952,0.175595238095238,0.0,0.0,0.4077380952380952,0.5922619047619048,336,336,ffhq_images/08804.png,normal
0.3805767048507776,1.0,0.3864306784660767,0.2005899705014749,0.0058997050147492,0.0155026339250164,0.3864306784660767,0.6135693215339233,339,339,ffhq_images/06346.png,normal
0.3841059602649007,1.0,0.3774834437086092,0.2218543046357615,0.0,0.0,0.3774834437086092,0.6225165562913907,302,302,ffhq_images/11744.png,normal
0.3686813068654669,1.0,0.39196675900277,0.2285318559556786,0.0138504155124653,0.0375762893427233,0.39196675900277,0.6080332409972299,361,361,ffhq_images/05375.png,normal
0.3444556449791826,1.0,0.4097222222222222,0.1972222222222222,0.0027777777777777,0.008064341306767,0.4097222222222222,0.5902777777777778,360,360,ffhq_images/02002.png,normal
0.3351313671206489,1.0,0.3954423592493297,0.2010723860589812,0.002680965147453,0.0079998293398866,0.3954423592493297,0.6045576407506702,373,373,ffhq_images/05488.png,normal
0.3705456521456207,1.0,0.396011396011396,0.1866096866096866,0.0113960113960113,0.0307595260704692,0.396011396011396,0.603988603988604,351,351,ffhq_images/04898.png,normal
0.3573951815084148,1.0,0.3948126801152737,0.1959654178674351,0.0057636887608069,0.0161276338436362,0.3948126801152737,0.6051873198847262,347,347,ffhq_images/02518.png,normal
0.341298191016496,1.0,0.3818897637795275,0.2257217847769028,0.0078740157480314,0.0230728278901439,0.3818897637795275,0.6181102362204725,381,381,ffhq_images/03881.png,normal
0.4001064946993384,1.0,0.3830769230769231,0.2092307692307692,0.0092307692307692,0.0230728278901439,0.3830769230769231,0.6169230769230769,325,325,ffhq_images/06587.png,normal
0.3829907847765409,1.0,0.378419452887538,0.229483282674772,0.0030395136778115,0.007936341307466,0.378419452887538,0.621580547112462,329,329,ffhq_images/08633.png,normal
0.3853211009174312,1.0,0.3761467889908257,0.2507645259938837,0.0,0.0,0.3761467889908257,0.6238532110091743,327,327,ffhq_images/00104.png,normal
0.3576400877747189,1.0,0.4036312849162011,0.1997206703910614,0.0083798882681564,0.0234332098794675,0.4036312849162011,0.5963687150837989,358,358,ffhq_images/08937.png,normal
0.3916891728951227,1.0,0.3757142857142857,0.2171428571428571,0.0142857142857142,0.0364801591229497,0.3757142857142857,0.6242857142857143,350,350,ffhq_images/06525.png,normal
0.3757512927421662,1.0,0.400887573964497,0.2307692307692307,0.0029585798816568,0.0078738530241005,0.400887573964497,0.599112426035503,338,338,ffhq_images/11839.png,normal
0.36124336655769,1.0,0.3880597014925373,0.2029850746268656,0.0059701492537313,0.0165274206027207,0.3880597014925373,0.6119402985074627,335,335,ffhq_images/05665.png,normal
0.3435014742174674,1.0,0.4085872576177285,0.2146814404432133,0.002770083102493,0.008064341306767,0.4085872576177285,0.5914127423822715,361,361,ffhq_images/04565.png,normal
0.3815705000349835,1.0,0.3843843843843844,0.2027027027027027,0.012012012012012,0.031485654467598,0.3843843843843844,0.6156156156156156,333,333,ffhq_images/00630.png,normal
0.3577832794481516,1.0,0.3944281524926686,0.1906158357771261,0.002932551319648,0.0081965377499125,0.3944281524926686,0.6055718475073314,341,341,ffhq_images/01027.png,normal
0.3695652173913043,1.0,0.3858695652173913,0.2078804347826087,0.0,0.0,0.3858695652173913,0.6141304347826086,368,368,ffhq_images/05606.png,normal
0.3672425030987346,1.0,0.3912429378531073,0.1709039548022599,0.0028248587570621,0.0076921559756488,0.3912429378531073,0.6087570621468926,354,354,ffhq_images/05535.png,normal
0.3701657458563536,1.0,0.3895027624309392,0.1823204419889502,0.0,0.0,0.3895027624309392,0.6104972375690608,362,362,ffhq_images/05354.png,normal
0.3461041899701412,1.0,0.3847184986595174,0.1756032171581769,0.0134048257372654,0.0387402976634793,0.3847184986595174,0.6152815013404825,373,373,ffhq_images/06429.png,normal
0.3672425030987346,1.0,0.3827683615819209,0.2274011299435028,0.0028248587570621,0.0076921559756488,0.3827683615819209,0.617231638418079,354,354,ffhq_images/03777.png,normal
0.3653430655638006,1.0,0.3773333333333333,0.192,0.0026666666666666,0.0072991404436972,0.3773333333333333,0.6226666666666667,375,375,ffhq_images/05635.png,normal
0.389233072146563,1.0,0.4026946107784431,0.2290419161676646,0.0029940119760479,0.0076921559756488,0.4026946107784431,0.5973053892215568,334,334,ffhq_images/04907.png,normal
0.3324468085106383,1.0,0.3829787234042553,0.1449468085106383,0.0,0.0,0.3829787234042553,0.6170212765957447,376,376,ffhq_images/00690.png,normal
0.3589856643631965,1.0,0.3888888888888889,0.2122507122507122,0.0028490028490028,0.007936341307466,0.3888888888888889,0.6111111111111112,351,351,ffhq_images/06938.png,normal
0.3405834378815863,1.0,0.3891891891891892,0.1432432432432432,0.0054054054054054,0.01587168299179,0.3891891891891892,0.6108108108108108,370,370,ffhq_images/00248.png,normal
0.3345165802134709,1.0,0.3929618768328445,0.2038123167155425,0.0117302052785923,0.0350733305332253,0.3929618768328445,0.6070381231671554,341,341,ffhq_images/02432.png,normal
0.3457377935376428,1.0,0.3986301369863013,0.2,0.0191780821917808,0.0554985052457168,0.3986301369863013,0.6013698630136987,365,365,ffhq_images/00214.png,normal
0.3486261287909583,1.0,0.3796033994334277,0.1841359773371104,0.0113314447592068,0.0325088682820239,0.3796033994334277,0.6203966005665722,353,353,ffhq_images/03861.png,normal
0.3333333333333333,1.0,0.3948717948717948,0.2153846153846154,0.0,0.0,0.3948717948717948,0.6051282051282051,390,390,ffhq_images/08767.png,normal
0.3450982436697317,1.0,0.4052631578947368,0.225,0.0157894736842105,0.0457695397955502,0.4052631578947368,0.5947368421052631,380,380,ffhq_images/00143.png,normal
0.3558359855678544,1.0,0.398921832884097,0.1684636118598382,0.0053908355795148,0.0151503558747698,0.398921832884097,0.601078167115903,371,371,ffhq_images/03399.png,normal
0.4012158054711246,1.0,0.3860182370820669,0.2370820668693009,0.0,0.0,0.3860182370820669,0.6139817629179332,329,329,ffhq_images/04618.png,normal
0.3746428818491214,1.0,0.3820058997050147,0.2020648967551622,0.0029498525073746,0.0078738530241005,0.3820058997050147,0.6179941002949852,339,339,ffhq_images/03997.png,normal
0.3568488824540333,1.0,0.4067567567567567,0.2094594594594594,0.0081081081081081,0.022723360841641,0.4067567567567567,0.5932432432432433,370,370,ffhq_images/08099.png,normal
0.3426063100437139,1.0,0.3753148614609571,0.1750629722921914,0.0050377833753148,0.0147048223778514,0.3753148614609571,0.6246851385390428,397,397,ffhq_images/00260.png,normal
0.3739713675576269,1.0,0.3936170212765957,0.2492401215805471,0.0091185410334346,0.0243854091727185,0.3936170212765957,0.6063829787234043,329,329,ffhq_images/08132.png,normal
0.3386243386243386,1.0,0.3809523809523809,0.1441798941798941,0.0,0.0,0.3809523809523809,0.6190476190476191,378,378,ffhq_images/01609.png,normal
0.3581000096893895,1.0,0.4071618037135278,0.2135278514588859,0.0026525198938992,0.007407271931165,0.4071618037135278,0.5928381962864722,377,377,ffhq_images/03323.png,normal
0.3466393395464208,1.0,0.4095092024539877,0.1840490797546012,0.0030674846625766,0.0088493265162577,0.4095092024539877,0.5904907975460123,326,326,ffhq_images/03525.png,normal
0.3523758096980134,1.0,0.3991477272727273,0.234375,0.0085227272727272,0.0241888296588363,0.3991477272727273,0.6008522727272727,352,352,ffhq_images/07814.png,normal
0.3653949432564996,1.0,0.4052197802197802,0.2142857142857142,0.0027472527472527,0.0075186553123038,0.4052197802197802,0.5947802197802198,364,364,ffhq_images/08723.png,normal
0.3903133903133903,1.0,0.4017094017094017,0.2150997150997151,0.0,0.0,0.4017094017094017,0.5982905982905983,351,351,ffhq_images/07776.png,normal
0.3945125326378168,1.0,0.3823529411764705,0.2367647058823529,0.0176470588235294,0.0447462314546156,0.3823529411764705,0.6176470588235294,340,340,ffhq_images/04953.png,normal
0.3541189799886743,1.0,0.3980169971671388,0.2124645892351274,0.0028328611898017,0.0079998293398866,0.3980169971671388,0.6019830028328612,353,353,ffhq_images/03212.png,normal
