eye_ratio,face_aspect_ratio,eye_position,eye_size_ratio,asymmetry,eye_angle,upper_face_ratio,lower_face_ratio,face_width,face_height,image_path,label
0.3820027027754565,1.0,0.5643835616438356,0.236986301369863,0.3287671232876712,1.036526810488236,0.5643835616438356,0.43561643835616437,365,365,synthetic_faces/synthetic_00013.png,short_lower_face
0.3789602186437925,1.0,0.3561253561253561,0.17806267806267806,0.005698005698005698,0.015036460658861387,0.3561253561253561,0.6438746438746439,351,351,synthetic_faces/synthetic_00014.png,long_lower_face
0.40408022405743943,1.0,0.3938953488372093,0.21656976744186046,0.0029069767441860465,0.007194120490292076,0.3938953488372093,0.6061046511627907,344,344,synthetic_faces/synthetic_00015.png,hypertelorism
0.42092807514401365,1.0,0.5706666666666667,0.216,0.3893333333333333,1.1808784628640445,0.5706666666666667,0.42933333333333334,375,375,synthetic_faces/synthetic_00016.png,hypertelorism
0.4006137329679695,1.0,0.34487951807228917,0.2183734939759036,0.0030120481927710845,0.007518655312303883,0.34487951807228917,0.6551204819277109,332,332,synthetic_faces/synthetic_00017.png,hypertelorism
0.33693800521833434,1.0,0.38409703504043125,0.20080862533692723,0.0026954177897574125,0.007999829339886634,0.38409703504043125,0.6159029649595688,371,371,synthetic_faces/synthetic_00018.png,normal
0.3579658187258011,1.0,0.40482954545454547,0.22727272727272727,0.002840909090909091,0.007936341307466063,0.40482954545454547,0.5951704545454546,352,352,synthetic_faces/synthetic_00019.png,normal
0.39327360592757826,1.0,0.3860182370820669,0.26443768996960487,0.030395136778115502,0.07736465942797324,0.3860182370820669,0.6139817629179332,329,329,synthetic_faces/synthetic_00020.png,normal
0.353763395595668,1.0,0.3723404255319149,0.1981382978723404,0.005319148936170213,0.015036460658861387,0.3723404255319149,0.6276595744680851,376,376,synthetic_faces/synthetic_00021.png,long_lower_face
0.34185459829611914,1.0,0.3644067796610169,0.2838983050847458,0.005649717514124294,0.016527420602720798,0.3644067796610169,0.635593220338983,354,354,synthetic_faces/synthetic_00022.png,long_lower_face
0.37746478873239436,1.0,0.39154929577464787,0.17887323943661973,0.0,0.0,0.39154929577464787,0.6084507042253521,355,355,synthetic_faces/synthetic_00023.png,normal
0.3736626746473707,1.0,0.38362068965517243,0.21264367816091953,0.008620689655172414,0.023072827890143924,0.38362068965517243,0.6163793103448276,348,348,synthetic_faces/synthetic_00024.png,normal
0.36033519553072624,1.0,0.39664804469273746,0.22905027932960895,0.0,0.0,0.39664804469273746,0.6033519553072626,358,358,synthetic_faces/synthetic_00025.png,normal
0.3867069486404834,1.0,0.36555891238670696,0.24924471299093656,0.0,0.0,0.36555891238670696,0.6344410876132931,331,331,synthetic_faces/synthetic_00026.png,long_lower_face
0.462082055626962,1.0,0.5930930930930931,0.25675675675675674,0.4174174174174174,1.1274947470515337,0.5930930930930931,0.4069069069069069,333,333,synthetic_faces/synthetic_00027.png,hypertelorism
0.03176232922584929,1.0,0.7755681818181818,0.22017045454545456,0.005681818181818182,2.961739153797315,0.7755681818181818,0.22443181818181818,352,352,synthetic_faces/synthetic_00028.png,hypotelorism
0.33866666666666667,1.0,0.376,0.22133333333333333,0.0,0.0,0.376,0.624,375,375,synthetic_faces/synthetic_00029.png,normal
0.35149382496559467,1.0,0.3860759493670886,0.24841772151898733,0.012658227848101266,0.0360204494291893,0.3860759493670886,0.6139240506329114,316,316,synthetic_faces/synthetic_00030.png,normal
0.41518359560242496,1.0,0.5798898071625345,0.28512396694214875,0.371900826446281,1.1101160681351654,0.5798898071625345,0.4201101928374656,363,363,synthetic_faces/synthetic_00031.png,hypertelorism
0.5159206861709682,1.0,0.5781710914454278,0.20206489675516223,0.3834808259587021,0.83798122500839,0.5781710914454278,0.4218289085545723,339,339,synthetic_faces/synthetic_00032.png,hypertelorism
0.37871198451559984,1.0,0.38872832369942195,0.2023121387283237,0.008670520231213872,0.02289676122138399,0.38872832369942195,0.611271676300578,346,346,synthetic_faces/synthetic_00034.png,normal
0.3754019091290329,1.0,0.3753581661891118,0.22349570200573066,0.0057306590257879654,0.015265989546779865,0.3753581661891118,0.6246418338108882,349,349,synthetic_faces/synthetic_00036.png,normal
0.3370065388122552,1.0,0.39473684210526316,0.25263157894736843,0.010526315789473684,0.031239833430268277,0.39473684210526316,0.6052631578947368,380,380,synthetic_faces/synthetic_00037.png,normal
0.07267939570535022,1.0,0.3840782122905028,0.19972067039106145,0.002793296089385475,0.03844259002118798,0.3840782122905028,0.6159217877094972,358,358,synthetic_faces/synthetic_00038.png,hypotelorism
0.35812948011145834,1.0,0.3793103448275862,0.19496021220159152,0.005305039787798408,0.014813731111901344,0.3793103448275862,0.6206896551724138,377,377,synthetic_faces/synthetic_00039.png,normal
0.2235513428035707,1.0,0.3726541554959786,0.15013404825737264,0.021447721179624665,0.0960887155173669,0.3726541554959786,0.6273458445040214,373,373,synthetic_faces/synthetic_00040.png,hypotelorism
0.42021294076920646,1.0,0.5576923076923077,0.24862637362637363,0.37362637362637363,1.0954533446284016,0.5576923076923077,0.4423076923076923,364,364,synthetic_faces/synthetic_00041.png,hypertelorism
0.3485254691689008,1.0,0.39946380697050937,0.17828418230563003,0.0,0.0,0.39946380697050937,0.6005361930294906,373,373,synthetic_faces/synthetic_00042.png,normal
0.35004942804713246,1.0,0.3941176470588235,0.2323529411764706,0.0058823529411764705,0.016805140515041995,0.3941176470588235,0.6058823529411764,340,340,synthetic_faces/synthetic_00043.png,normal
0.38812801238630684,1.0,0.4148264984227129,0.26498422712933756,0.00946372239747634,0.024385409172718538,0.4148264984227129,0.5851735015772871,317,317,synthetic_faces/synthetic_00044.png,normal
0.33250195564198226,1.0,0.387434554973822,0.23821989528795812,0.005235602094240838,0.015746729849868822,0.387434554973822,0.612565445026178,382,382,synthetic_faces/synthetic_00045.png,hypotelorism
0.3965979131520641,1.0,0.39212827988338195,0.239067055393586,0.008746355685131196,0.02205524669351491,0.39212827988338195,0.607871720116618,343,343,synthetic_faces/synthetic_00046.png,normal
0.3378441609013054,1.0,0.3941018766756032,0.20509383378016086,0.005361930294906166,0.01587168299179005,0.3941018766756032,0.6058981233243967,373,373,synthetic_faces/synthetic_00047.png,normal
0.3370308468163722,1.0,0.3835616438356164,0.23972602739726026,0.005479452054794521,0.016258729805129588,0.3835616438356164,0.6164383561643836,365,365,synthetic_faces/synthetic_00048.png,normal
0.3026618703405731,1.0,0.38333333333333336,0.17435897435897435,0.007692307692307693,0.0254182532590757,0.38333333333333336,0.6166666666666667,390,390,synthetic_faces/synthetic_00049.png,hypotelorism
0.34325777861487766,1.0,0.3873994638069705,0.21983914209115282,0.00804289544235925,0.023433209879467586,0.3873994638069705,0.6126005361930295,373,373,synthetic_faces/synthetic_00050.png,normal
0.3378810783138677,1.0,0.3891891891891892,0.22702702702702704,0.005405405405405406,0.015998634876343527,0.3891891891891892,0.6108108108108108,370,370,synthetic_faces/synthetic_00051.png,normal
0.36471687762519106,1.0,0.39316239316239315,0.22364672364672364,0.005698005698005698,0.015623728620476831,0.39316239316239315,0.6068376068376068,351,351,synthetic_faces/synthetic_00053.png,normal
0.33982392013252993,1.0,0.3729281767955801,0.2223756906077348,0.0055248618784530384,0.016258729805129588,0.3729281767955801,0.6270718232044199,362,362,synthetic_faces/synthetic_00054.png,long_lower_face
0.3593314763231198,1.0,0.4206128133704735,0.20055710306406685,0.0,0.0,0.4206128133704735,0.5793871866295265,359,359,synthetic_faces/synthetic_00055.png,normal
0.3424135529092223,1.0,0.37870619946091644,0.20619946091644206,0.008086253369272238,0.023617655004950524,0.37870619946091644,0.6212938005390836,371,371,synthetic_faces/synthetic_00056.png,normal
0.3506956333983484,1.0,0.38767123287671235,0.2,0.0027397260273972603,0.007812341060101111,0.38767123287671235,0.6123287671232877,365,365,synthetic_faces/synthetic_00057.png,normal
0.4271007605797337,1.0,0.5878787878787879,0.26212121212121214,0.37575757575757573,1.0754133442656326,0.5878787878787879,0.4121212121212121,330,330,synthetic_faces/synthetic_00058.png,hypertelorism
0.3352098690696625,1.0,0.38461538461538464,0.22939560439560439,0.005494505494505495,0.016391974308005267,0.38461538461538464,0.6153846153846154,364,364,synthetic_faces/synthetic_00059.png,hypotelorism
0.3575418994413408,1.0,0.39106145251396646,0.25,0.0,0.0,0.39106145251396646,0.6089385474860335,358,358,synthetic_faces/synthetic_00061.png,normal
0.3404255319148936,1.0,0.3962765957446808,0.24069148936170212,0.0,0.0,0.3962765957446808,0.6037234042553191,376,376,synthetic_faces/synthetic_00062.png,normal
0.3970261472995996,1.0,0.36268656716417913,0.20298507462686566,0.0029850746268656717,0.007518655312303883,0.36268656716417913,0.6373134328358209,335,335,synthetic_faces/synthetic_00064.png,long_lower_face
0.3771861447019257,1.0,0.3914285714285714,0.20857142857142857,0.005714285714285714,0.015150355874769811,0.3914285714285714,0.6085714285714285,350,350,synthetic_faces/synthetic_00065.png,normal
0.3512862101770701,1.0,0.40084985835694054,0.20538243626062322,0.0028328611898017,0.008064341306767012,0.40084985835694054,0.5991501416430595,353,353,synthetic_faces/synthetic_00066.png,normal
0.2623505204512511,1.0,0.7285714285714285,0.14805194805194805,0.0025974025974025974,0.009900666587988573,0.7285714285714285,0.2714285714285714,385,385,synthetic_faces/synthetic_00067.png,hypotelorism
0.3671335103872159,1.0,0.3904109589041096,0.2328767123287671,0.0027397260273972603,0.007462548035248918,0.3904109589041096,0.6095890410958904,365,365,synthetic_faces/synthetic_00068.png,normal
0.403625696660644,1.0,0.36596385542168675,0.17771084337349397,0.0030120481927710845,0.007462548035248918,0.36596385542168675,0.6340361445783133,332,332,synthetic_faces/synthetic_00069.png,hypertelorism
0.36397123778739293,1.0,0.37601078167115903,0.20350404312668463,0.008086253369272238,0.022218565326719057,0.37601078167115903,0.623989218328841,371,371,synthetic_faces/synthetic_00070.png,normal
0.40802587871398166,1.0,0.5718085106382979,0.24202127659574468,0.3617021276595745,1.089657790323441,0.5718085106382979,0.42819148936170215,376,376,synthetic_faces/synthetic_00071.png,hypertelorism
0.32259184568368604,1.0,0.37768817204301075,0.23118279569892472,0.002688172043010753,0.008333140440135918,0.37768817204301075,0.6223118279569892,372,372,synthetic_faces/synthetic_00073.png,hypotelorism
0.35967302452316074,1.0,0.38419618528610355,0.17983651226158037,0.0,0.0,0.38419618528610355,0.6158038147138964,367,367,synthetic_faces/synthetic_00074.png,normal
0.32514809182103255,1.0,0.39207650273224043,0.1830601092896175,0.00273224043715847,0.008403163547646988,0.39207650273224043,0.6079234972677595,366,366,synthetic_faces/synthetic_00075.png,hypotelorism
0.34894436004186047,1.0,0.40384615384615385,0.23763736263736263,0.005494505494505495,0.015746729849868822,0.40384615384615385,0.5961538461538461,364,364,synthetic_faces/synthetic_00076.png,normal
0.3388088311270649,1.0,0.38114754098360654,0.23497267759562843,0.00273224043715847,0.008064341306767012,0.38114754098360654,0.6188524590163934,366,366,synthetic_faces/synthetic_00077.png,normal
0.37465847702919963,1.0,0.3788732394366197,0.21267605633802816,0.0028169014084507044,0.007518655312303883,0.3788732394366197,0.6211267605633802,355,355,synthetic_faces/synthetic_00078.png,normal
0.47036250795411927,1.0,0.5893333333333334,0.25466666666666665,0.4106666666666667,1.0614951827928847,0.5893333333333334,0.4106666666666667,375,375,synthetic_faces/synthetic_00079.png,hypertelorism
0.36827195467422097,1.0,0.3937677053824363,0.19121813031161472,0.0,0.0,0.3937677053824363,0.6062322946175638,353,353,synthetic_faces/synthetic_00080.png,normal
0.39887010289546754,1.0,0.3812316715542522,0.15395894428152493,0.005865102639296188,0.014704822377851432,0.3812316715542522,0.6187683284457478,341,341,synthetic_faces/synthetic_00081.png,normal
0.34565650854430613,1.0,0.4076517150395778,0.18601583113456466,0.002638522427440633,0.007633439517493071,0.4076517150395778,0.5923482849604221,379,379,synthetic_faces/synthetic_00082.png,normal
0.3628808864265928,1.0,0.3878116343490305,0.21606648199445982,0.0,0.0,0.3878116343490305,0.6121883656509696,361,361,synthetic_faces/synthetic_00085.png,normal
0.3638888888888889,1.0,0.39166666666666666,0.20416666666666666,0.0,0.0,0.39166666666666666,0.6083333333333333,360,360,synthetic_faces/synthetic_00086.png,normal
0.3395225464190981,1.0,0.3978779840848806,0.20822281167108753,0.0,0.0,0.3978779840848806,0.6021220159151194,377,377,synthetic_faces/synthetic_00087.png,normal
0.33881546358946923,1.0,0.38873626373626374,0.18956043956043955,0.024725274725274724,0.07304056530311932,0.38873626373626374,0.6112637362637363,364,364,synthetic_faces/synthetic_00088.png,normal
0.3911138442940711,1.0,0.587696335078534,0.2094240837696335,0.3900523560209424,1.4971045079205478,0.587696335078534,0.412303664921466,382,382,synthetic_faces/synthetic_00089.png,short_lower_face
0.32985331987298944,1.0,0.38089005235602097,0.29581151832460734,0.002617801047120419,0.007936341307466063,0.38089005235602097,0.6191099476439791,382,382,synthetic_faces/synthetic_00090.png,hypotelorism
0.34856671234627357,1.0,0.38337801608579086,0.17828418230563003,0.005361930294906166,0.01538340178059515,0.38337801608579086,0.6166219839142091,373,373,synthetic_faces/synthetic_00091.png,normal
0.365508771742696,1.0,0.3845029239766082,0.20029239766081872,0.0029239766081871343,0.007999829339886634,0.3845029239766082,0.6154970760233918,342,342,synthetic_faces/synthetic_00092.png,normal
0.401840490797546,1.0,0.37116564417177916,0.21932515337423314,0.0,0.0,0.37116564417177916,0.6288343558282209,326,326,synthetic_faces/synthetic_00093.png,hypertelorism
0.38939604410246065,1.0,0.39775910364145656,0.22829131652661064,0.0056022408963585435,0.014387496388925664,0.39775910364145656,0.6022408963585434,357,357,synthetic_faces/synthetic_00094.png,normal
0.4637840625669432,1.0,0.5698005698005698,0.2564102564102564,0.41595441595441596,1.112643167997307,0.5698005698005698,0.4301994301994302,351,351,synthetic_faces/synthetic_00095.png,hypertelorism
0.36735850784688623,1.0,0.4096209912536443,0.22157434402332363,0.0029154518950437317,0.007936341307466063,0.4096209912536443,0.5903790087463557,343,343,synthetic_faces/synthetic_00096.png,normal
0.3859070795100873,1.0,0.36860068259385664,0.24232081911262798,0.013651877133105802,0.035383456124151315,0.36860068259385664,0.6313993174061433,293,293,synthetic_faces/synthetic_00098.png,long_lower_face
0.37020697387294926,1.0,0.4005524861878453,0.16988950276243095,0.0055248618784530384,0.014924264990084988,0.4005524861878453,0.5994475138121547,362,362,synthetic_faces/synthetic_00099.png,normal
0.3959548473553554,1.0,0.38972809667673713,0.22356495468277945,0.012084592145015106,0.03052486691720277,0.38972809667673713,0.6102719033232629,331,331,synthetic_faces/synthetic_00100.png,normal
0.31536388140161725,1.0,0.38005390835579517,0.1940700808625337,0.0,0.0,0.38005390835579517,0.6199460916442049,371,371,synthetic_faces/synthetic_00101.png,hypotelorism
0.3456206750476478,1.0,0.3980169971671388,0.2096317280453258,0.0028328611898017,0.008196537749912585,0.3980169971671388,0.6019830028328612,353,353,synthetic_faces/synthetic_00102.png,normal
0.37481721859264827,1.0,0.3323262839879154,0.17069486404833836,0.012084592145015106,0.03224688243525392,0.3323262839879154,0.6676737160120846,331,331,synthetic_faces/synthetic_00103.png,long_lower_face
0.40443651990619456,1.0,0.5753246753246753,0.2688311688311688,0.3922077922077922,1.3242600325289957,0.5753246753246753,0.42467532467532465,385,385,synthetic_faces/synthetic_00104.png,hypertelorism
0.39353694048896065,1.0,0.3400735294117647,0.25735294117647056,0.011029411764705883,0.02803003995984645,0.3400735294117647,0.6599264705882353,272,272,synthetic_faces/synthetic_00106.png,long_lower_face
0.33064516129032256,1.0,0.3897849462365591,0.20295698924731181,0.0,0.0,0.3897849462365591,0.6102150537634409,372,372,synthetic_faces/synthetic_00107.png,hypotelorism
0.4679553915927351,1.0,0.5984615384615385,0.2784615384615385,0.4338461538461538,1.1866269624022971,0.5984615384615385,0.4015384615384615,325,325,synthetic_faces/synthetic_00108.png,hypertelorism
0.4497987371084678,1.0,0.5572625698324022,0.164804469273743,0.3547486033519553,0.9086638337563475,0.5572625698324022,0.44273743016759776,358,358,synthetic_faces/synthetic_00109.png,hypertelorism
0.34752060022820286,1.0,0.38992042440318303,0.1883289124668435,0.005305039787798408,0.015265989546779865,0.38992042440318303,0.610079575596817,377,377,synthetic_faces/synthetic_00111.png,normal
0.3475900236234179,1.0,0.37464387464387466,0.22507122507122507,0.002849002849002849,0.008196537749912585,0.37464387464387466,0.6253561253561254,351,351,synthetic_faces/synthetic_00112.png,normal
0.41411042944785276,1.0,0.3803680981595092,0.19785276073619631,0.0,0.0,0.3803680981595092,0.6196319018404908,326,326,synthetic_faces/synthetic_00113.png,hypertelorism
0.4011284470514416,1.0,0.5675324675324676,0.23506493506493506,0.36623376623376624,1.1505996131856213,0.5675324675324676,0.43246753246753245,385,385,synthetic_faces/synthetic_00115.png,hypertelorism
0.35955089265913326,1.0,0.377027027027027,0.2418918918918919,0.008108108108108109,0.022552566650304355,0.377027027027027,0.6229729729729729,370,370,synthetic_faces/synthetic_00117.png,normal
0.375180234315002,1.0,0.37209302325581395,0.17587209302325582,0.011627906976744186,0.030997819882234278,0.37209302325581395,0.627906976744186,344,344,synthetic_faces/synthetic_00118.png,long_lower_face
0.35360195080220214,1.0,0.39917127071823205,0.20027624309392264,0.0027624309392265192,0.007812341060101111,0.39917127071823205,0.600828729281768,362,362,synthetic_faces/synthetic_00119.png,normal
0.3352495365843577,1.0,0.38283378746594005,0.18528610354223432,0.008174386920980926,0.024385409172718538,0.38283378746594005,0.6171662125340599,367,367,synthetic_faces/synthetic_00120.png,hypotelorism
0.34775068179087226,1.0,0.37735849056603776,0.22506738544474394,0.005390835579514825,0.015502633925016426,0.37735849056603776,0.6226415094339622,371,371,synthetic_faces/synthetic_00121.png,normal
0.37915148374697677,1.0,0.3850746268656716,0.21343283582089553,0.005970149253731343,0.015746729849868822,0.3850746268656716,0.6149253731343284,335,335,synthetic_faces/synthetic_00122.png,normal
0.34829495468190197,1.0,0.3891820580474934,0.18997361477572558,0.002638522427440633,0.007575612651195415,0.3891820580474934,0.6108179419525066,379,379,synthetic_faces/synthetic_00123.png,normal
0.31569189309821505,1.0,0.4022346368715084,0.19832402234636873,0.00558659217877095,0.017697267257770367,0.4022346368715084,0.5977653631284916,358,358,synthetic_faces/synthetic_00124.png,hypotelorism
0.3757007635936376,1.0,0.3743093922651934,0.1919889502762431,0.0027624309392265192,0.00735280866669081,0.3743093922651934,0.6256906077348067,362,362,synthetic_faces/synthetic_00125.png,normal
0.32786885245901637,1.0,0.3879781420765027,0.2226775956284153,0.0,0.0,0.3879781420765027,0.6120218579234973,366,366,synthetic_faces/synthetic_00127.png,hypotelorism
0.3671335103872159,1.0,0.37945205479452054,0.19315068493150686,0.0027397260273972603,0.007462548035248918,0.37945205479452054,0.6205479452054794,365,365,synthetic_faces/synthetic_00128.png,normal
0.396507696326486,1.0,0.3776435045317221,0.20694864048338368,0.02416918429003021,0.06099295544893333,0.3776435045317221,0.622356495468278,331,331,synthetic_faces/synthetic_00129.png,normal
0.3729776455028032,1.0,0.3799435028248588,0.1709039548022599,0.00847457627118644,0.022723360841641064,0.3799435028248588,0.6200564971751412,354,354,synthetic_faces/synthetic_00130.png,normal
0.4254658385093168,1.0,0.36645962732919257,0.2251552795031056,0.0,0.0,0.36645962732919257,0.6335403726708074,322,322,synthetic_faces/synthetic_00131.png,hypertelorism
0.3760791675909996,1.0,0.37749287749287747,0.20655270655270655,0.002849002849002849,0.007575612651195415,0.37749287749287747,0.6225071225071225,351,351,synthetic_faces/synthetic_00132.png,normal
0.3471057045560538,1.0,0.5785907859078591,0.26558265582655827,0.32791327913279134,1.23670072055403,0.5785907859078591,0.42140921409214094,369,369,synthetic_faces/synthetic_00133.png,short_lower_face
0.49554100749404706,1.0,0.5694444444444444,0.2345679012345679,0.44135802469135804,1.098792366342655,0.5694444444444444,0.4305555555555556,324,324,synthetic_faces/synthetic_00134.png,hypertelorism
0.31386882634300833,1.0,0.3737244897959184,0.2512755102040816,0.007653061224489796,0.024385409172718538,0.3737244897959184,0.6262755102040817,392,392,synthetic_faces/synthetic_00135.png,hypotelorism
0.4422529573936663,1.0,0.5814606741573034,0.2542134831460674,0.398876404494382,1.124192521789088,0.5814606741573034,0.41853932584269665,356,356,synthetic_faces/synthetic_00136.png,hypertelorism
0.35876818346568407,1.0,0.4081920903954802,0.15819209039548024,0.002824858757062147,0.007873853024100543,0.4081920903954802,0.5918079096045198,354,354,synthetic_faces/synthetic_00137.png,normal
0.3741093262145989,1.0,0.39943342776203966,0.21104815864022664,0.0113314447592068,0.0302937599187751,0.39943342776203966,0.6005665722379604,353,353,synthetic_faces/synthetic_00138.png,normal
0.3476038665693905,1.0,0.38636363636363635,0.22192513368983957,0.00267379679144385,0.0076921559756488326,0.38636363636363635,0.6136363636363636,374,374,synthetic_faces/synthetic_00139.png,normal
0.3515176321705753,1.0,0.3918918918918919,0.22432432432432434,0.010810810810810811,0.03075952607046923,0.3918918918918919,0.6081081081081081,370,370,synthetic_faces/synthetic_00140.png,normal
0.35880154535377745,1.0,0.3644067796610169,0.3149717514124294,0.005649717514124294,0.015746729849868822,0.3644067796610169,0.635593220338983,354,354,synthetic_faces/synthetic_00141.png,long_lower_face
0.37910447761194027,1.0,0.3850746268656716,0.22835820895522388,0.0,0.0,0.3850746268656716,0.6149253731343284,335,335,synthetic_faces/synthetic_00142.png,normal
0.3787878787878788,1.0,0.38484848484848483,0.2636363636363636,0.0,0.0,0.38484848484848483,0.6151515151515151,330,330,synthetic_faces/synthetic_00143.png,normal
0.3235889071496991,1.0,0.414985590778098,0.19164265129682997,0.023054755043227664,0.07130746478529032,0.414985590778098,0.5850144092219021,347,347,synthetic_faces/synthetic_00146.png,hypotelorism
0.3517158301609812,1.0,0.410761154855643,0.19160104986876642,0.0026246719160104987,0.007462548035248918,0.410761154855643,0.589238845144357,381,381,synthetic_faces/synthetic_00147.png,normal
0.37644641725283046,1.0,0.38764044943820225,0.199438202247191,0.0056179775280898875,0.014924264990084988,0.38764044943820225,0.6123595505617978,356,356,synthetic_faces/synthetic_00148.png,normal
0.1227154046997389,1.0,0.5848563968668408,0.09660574412532637,0.0,0.0,0.5848563968668408,0.4151436031331593,383,383,synthetic_faces/synthetic_00149.png,hypotelorism
0.3342814651867919,1.0,0.40308988764044945,0.25702247191011235,0.0028089887640449437,0.008403163547646988,0.40308988764044945,0.5969101123595506,356,356,synthetic_faces/synthetic_00150.png,hypotelorism
0.425,1.0,0.359375,0.2125,0.0,0.0,0.359375,0.640625,320,320,synthetic_faces/synthetic_00151.png,hypertelorism
0.33282956689205884,1.0,0.3829787234042553,0.2154255319148936,0.015957446808510637,0.0479631868770767,0.3829787234042553,0.6170212765957447,376,376,synthetic_faces/synthetic_00153.png,hypotelorism
0.35057014529140934,1.0,0.38005390835579517,0.24528301886792453,0.01078167115902965,0.03075952607046923,0.38005390835579517,0.6199460916442049,371,371,synthetic_faces/synthetic_00154.png,normal
0.35668034282029115,1.0,0.3821917808219178,0.20684931506849316,0.019178082191780823,0.05379420352984972,0.3821917808219178,0.6178082191780822,365,365,synthetic_faces/synthetic_00155.png,normal
0.39040194023108726,1.0,0.37987987987987987,0.1906906906906907,0.003003003003003003,0.0076921559756488326,0.37987987987987987,0.6201201201201201,333,333,synthetic_faces/synthetic_00156.png,normal
0.32387609625154573,1.0,0.3678977272727273,0.20454545454545456,0.002840909090909091,0.008771704844442806,0.3678977272727273,0.6321022727272727,352,352,synthetic_faces/synthetic_00157.png,hypotelorism
0.3563929023705687,1.0,0.4109042553191489,0.20877659574468085,0.0026595744680851063,0.007462548035248918,0.4109042553191489,0.589095744680851,376,376,synthetic_faces/synthetic_00158.png,normal
0.318930370843404,1.0,0.39864864864864863,0.20675675675675675,0.002702702702702703,0.008474373402970617,0.39864864864864863,0.6013513513513513,370,370,synthetic_faces/synthetic_00159.png,hypotelorism
0.3462603878116344,1.0,0.38227146814404434,0.2188365650969529,0.0,0.0,0.38227146814404434,0.6177285318559557,361,361,synthetic_faces/synthetic_00160.png,normal
0.3477157360406091,1.0,0.383248730964467,0.22208121827411167,0.0,0.0,0.383248730964467,0.616751269035533,394,394,synthetic_faces/synthetic_00162.png,normal
0.27926110772312757,1.0,0.39018087855297157,0.15891472868217055,0.0103359173126615,0.037020115873930025,0.39018087855297157,0.6098191214470284,387,387,synthetic_faces/synthetic_00163.png,hypotelorism
0.35466800948296223,1.0,0.37257617728531855,0.17590027700831026,0.008310249307479225,0.023433209879467586,0.37257617728531855,0.6274238227146814,361,361,synthetic_faces/synthetic_00165.png,long_lower_face
0.3969483896169827,1.0,0.5753424657534246,0.23835616438356164,0.39452054794520547,1.460139105621001,0.5753424657534246,0.4246575342465753,365,365,synthetic_faces/synthetic_00166.png,short_lower_face
0.35135135135135137,1.0,0.3810810810810811,0.21351351351351353,0.0,0.0,0.3810810810810811,0.6189189189189189,370,370,synthetic_faces/synthetic_00167.png,normal
0.3590195783936949,1.0,0.41025641025641024,0.22934472934472935,0.005698005698005698,0.01587168299179005,0.41025641025641024,0.5897435897435898,351,351,synthetic_faces/synthetic_00168.png,normal
0.46155154659477593,1.0,0.588855421686747,0.29518072289156627,0.4246987951807229,1.168475228934456,0.588855421686747,0.411144578313253,332,332,synthetic_faces/synthetic_00169.png,hypertelorism
0.34602677585501346,1.0,0.38243626062322944,0.2790368271954674,0.0169971671388102,0.049140734416020175,0.38243626062322944,0.6175637393767706,353,353,synthetic_faces/synthetic_00171.png,normal
0.3460490463215259,1.0,0.3896457765667575,0.21662125340599456,0.0,0.0,0.3896457765667575,0.6103542234332425,367,367,synthetic_faces/synthetic_00172.png,normal
